1146306813767715.8; 3.461747545562665e-13; 0; Median
689006080386404.9; 3.461747545562665e-13; 0; Confidence left
1743271220399914.8; 3.461747545562665e-13; 0; Confidence right
7188487740475020000; 7.394391469790375e-12; 1; Median
4320755754465942500; 7.394391469790375e-12; 1; Confidence left
11264351670444427000; 7.394391469790375e-12; 1; Confidence right
7.3240684216937e+24; 2.505429079641439e-12; 2; Median
4.6739464107718293e+24; 2.481119582572939e-12; 2; Confidence left
1.1476806435354973e+25; 2.481119582572939e-12; 2; Confidence right

