7.220189322767105e+24; 4.5348785081286285e-12; 0; Median
4.5569219140539865e+24; 4.5348785081286285e-12; 0; Confidence left
1.1042068335377214e+25; 4.482446879289354e-12; 0; Confidence right
7281797918252464000; 7.742636826811372e-12; 1; Median
4435948238353228300; 7.742636826811372e-12; 1; Confidence left
11136288346928828000; 7.742636826811372e-12; 1; Confidence right
551692928104594.2; 2.687156307025238e-13; 2; Median
348193306508055.44; 2.687156307025238e-13; 2; Confidence left
843721783453267.8; 2.687156307025238e-13; 2; Confidence right
1434916297545772.5; 2.230924374408997e-13; 3; Median
874126760140862.9; 2.230924374408997e-13; 3; Confidence left
2118133161222078.5; 2.230924374408997e-13; 3; Confidence right
1336830239176912; 2.5650209056800614e-13; 4; Median
1080999114629634.5; 2.5650209056800614e-13; 4; Confidence left
1712782973370281.2; 2.5950242113997534e-13; 4; Confidence right

