3.659593401166373e+23; 1.907602157185681e-12; 0; Median
3.820230364994661e+23; 2.4908149482767546e-12; 0; Standard error +1
3.659593401166373e+23; 1.287526265980365e-12; 0; Standard error -1
2.709167274549687e+23; 1.287526265980365e-12; 0; Confidence left
5.16043803053612e+23; 1.287526265980365e-12; 0; Confidence right
1.1473647220773868e+23; 2.634703250955573e-12; 1; Median
1.1977280179833002e+23; 2.8662698352771124e-12; 1; Standard error +1
1.1977280179833002e+23; 2.4218449830368858e-12; 1; Standard error -1
8.493847857617606e+22; 2.5979700872256658e-12; 1; Confidence left
1.617913220855782e+23; 2.634703250955573e-12; 1; Confidence right
3.755146334124764e+22; 5.242183210126675e-12; 2; Median
3.755146334124764e+22; 5.6234132519035365e-12; 2; Standard error +1
3.755146334124764e+22; 4.886798031290285e-12; 2; Standard error -1
2.779904334813114e+22; 5.242183210126675e-12; 2; Confidence left
5.0725213145287635e+22; 5.242183210126675e-12; 2; Confidence right
1089716264128687.2; 4.071515547789719e-13; 3; Median
1089716264128687.2; 5.545011344733086e-13; 3; Standard error +1
1089716264128687.2; 2.8662698352771127e-13; 3; Standard error -1
772786811071296.4; 2.8662698352771127e-13; 3; Confidence left
1604072083366231.5; 2.8662698352771127e-13; 3; Confidence right
842118356728541.6; 6.291880821827327e-13; 4; Median
1043894757209117.8; 7.766831841978644e-13; 4; Standard error +1
842118356728541.6; 4.955893342695512e-13; 4; Standard error -1
572087800270568.6; 4.955893342695512e-13; 4; Confidence left
1187481536306592.8; 7.766831841978644e-13; 4; Confidence right
679343699967556.8; 7.766831841978644e-13; 5; Median
679343699967556.8; 8.568934620839399e-13; 5; Standard error +1
709163326739179.2; 7.139347751502924e-13; 5; Standard error -1
461507862685611.7; 7.876648466549038e-13; 5; Confidence left
957950974553718.6; 7.988017808015766e-13; 5; Confidence right

