697344496667443.1; 1.989475533336274e-13; 0; Median
436577027487053.8; 1.969722457989562e-13; 0; Confidence left
1047864681165515.5; 1.982869262323453e-13; 0; Confidence right
540643813120222.44; 3.309409170659434e-13; 1; Median
345436027314921.5; 3.3204350382186864e-13; 1; Confidence left
846164584907923.9; 3.3314976403577886e-13; 1; Confidence right
863570375900891; 1.5095353159408393e-13; 2; Median
551764974866590.5; 1.5095353159408393e-13; 2; Confidence left
1258610131975038.2; 1.5095353159408393e-13; 2; Confidence right
7361441882289586000; 7.747423676554102e-12; 3; Median
4655837725878807000; 7.721697509229674e-12; 3; Confidence left
11174861724328880000; 7.696056768456427e-12; 3; Confidence right
1.344259671805504e+24; 2.000952868555792e-12; 4; Median
8.765616255478709e+23; 2.000952868555792e-12; 4; Confidence left
2.1691576348734328e+24; 1.987686166436746e-12; 4; Confidence right
8.148525777547111e+24; 3.1246602669370795e-12; 5; Median
4.998614610147294e+24; 3.1455156402272125e-12; 5; Confidence left
1.1997588913188025e+25; 3.1350706116524903e-12; 5; Confidence right

