6981832638293572000; 7.769861530164599e-12; 0; Median
4470448484127087000; 7.769861530164599e-12; 0; Confidence left
10904048477959289000; 7.769861530164599e-12; 0; Confidence right
1.289401791569818e+24; 1.6648508751887428e-12; 1; Median
8.01423439942369e+23; 1.6648508751887428e-12; 1; Confidence left
2.013754893769706e+24; 1.6648508751887428e-12; 1; Confidence right
7.446526478617091e+24; 2.1662302044344537e-12; 2; Median
4.628364025188422e+24; 2.1662302044344537e-12; 2; Confidence left
1.1629795488064432e+25; 2.187454480432374e-12; 2; Confidence right

