1363872154040515.2; 9.835543282898005e-13; 0; Median
824427107979526.4; 9.835543282898005e-13; 0; Confidence left
2190458247261252.8; 9.933105496610115e-13; 0; Confidence right
7314717042971174000; 7.893885256793423e-12; 1; Median
4554452887685696500; 7.893885256793423e-12; 1; Confidence left
11072321385208283000; 7.893885256793423e-12; 1; Confidence right
4.0697515873814586e+23; 2.6917898566657228e-12; 2; Median
2.6101572156825224e+23; 2.6917898566657228e-12; 2; Confidence left
6.536258477361322e+23; 2.6917898566657228e-12; 2; Confidence right
1.3303661723798007e+24; 1.7782794100389301e-12; 3; Median
8.532375477421493e+23; 1.7782794100389301e-12; 3; Confidence left
2.074304110614841e+24; 1.7782794100389301e-12; 3; Confidence right
7.63336535342588e+24; 2.639172419898891e-12; 4; Median
4.6141812513969113e+24; 2.639172419898891e-12; 4; Confidence left
1.1901927047733128e+25; 2.639172419898891e-12; 4; Confidence right

