294185592150115600; 6.863904522520408e-13; 0; Median
294185592150115600; 8.517260529600463e-13; 0; Standard error +1
285602047678357500; 5.424025780299123e-13; 0; Standard error -1
206205579166838140; 5.371076643919143e-13; 0; Confidence left
395568975231629400; 8.517260529600463e-13; 0; Confidence right
384027336275984000; 6.863904522520408e-13; 1; Median
486679214414461900; 8.27025205232779e-13; 1; Standard error +1
384027336275984000; 5.266723987777527e-13; 1; Standard error -1
294185592150115600; 5.266723987777527e-13; 1; Confidence left
531891494148882940; 5.266723987777527e-13; 1; Confidence right
531891494148882940; 7.571382509063109e-13; 2; Median
531891494148882940; 9.303438479144417e-13; 2; Standard error +1
531891494148882940; 5.924685523113064e-13; 2; Standard error -1
395568975231629400; 5.924685523113064e-13; 2; Confidence left
758829197532034300; 5.924685523113064e-13; 2; Confidence right
879922543569096600; 8.517260529600463e-13; 3; Median
879922543569096600; 1.0465698867166087e-12; 3; Standard error +1
879922543569096600; 6.66484490724144e-13; 3; Standard error -1
616770306093155300; 6.66484490724144e-13; 3; Confidence left
1255351749317471700; 6.66484490724144e-13; 3; Confidence right
4.479551850675175e+22; 1.0914471889154076e-11; 4; Median
4.479551850675175e+22; 1.1690295636747709e-11; 4; Standard error +1
4.479551850675175e+22; 1.0290591876115102e-11; 4; Standard error -1
3.331453415896357e+22; 1.0914471889154076e-11; 4; Confidence left
6.204338342364081e+22; 1.0914471889154076e-11; 4; Confidence right
1.4643262915695388e+23; 4.930724099628814e-12; 5; Median
1.4643262915695388e+23; 5.940981692071031e-12; 5; Standard error +1
1.4643262915695388e+23; 3.934790450623573e-12; 5; Standard error -1
1.0264005413570572e+23; 3.934790450623573e-12; 5; Confidence left
2.0890981656603473e+23; 5.940981692071031e-12; 5; Confidence right
4.6470898548527456e+23; 2.5554313162815795e-12; 6; Median
4.6470898548527456e+23; 3.2656835364048463e-12; 6; Standard error +1
4.511500269578151e+23; 1.8128020135807404e-12; 6; Standard error -1
3.355213531379955e+23; 1.8128020135807404e-12; 6; Confidence left
6.436384425939417e+23; 3.2656835364048463e-12; 6; Confidence right

