1.2958481485315383e+24; 2.848035868435828e-12; 0; Median
1.2958481485315383e+24; 3.808974636954107e-12; 0; Standard error +1
1.2958481485315383e+24; 1.7679694142400445e-12; 0; Standard error -1
9.406055670748796e+23; 1.7886495290574497e-12; 0; Confidence left
1.7852567354823411e+24; 1.7886495290574497e-12; 0; Confidence right
4.0026722555988305e+23; 3.6783797718286644e-12; 1; Median
4.0026722555988305e+23; 4.750810162102852e-12; 1; Standard error +1
4.147732700865385e+23; 2.5950242113997532e-12; 1; Standard error -1
2.905383482670327e+23; 2.5950242113997532e-12; 1; Confidence left
5.321522085298215e+23; 4.750810162102852e-12; 1; Confidence right
1.281169759296836e+23; 5.462277217684404e-12; 2; Median
1.281169759296836e+23; 6.9732356765460416e-12; 2; Standard error +1
1.281169759296836e+23; 3.808974636954107e-12; 2; Standard error -1
9.636533623372722e+22; 3.808974636954107e-12; 2; Confidence left
1.8290011413953977e+23; 6.9732356765460416e-12; 2; Confidence right
22420709447806230000; 1.629750834620667e-11; 3; Median
22420709447806230000; 1.830738280295392e-11; 3; Standard error +1
23233256138617975000; 1.4677992676220854e-11; 3; Standard error -1
15155885773602554000; 1.6488141929074416e-11; 3; Confidence left
35615482913098932000; 1.6488141929074416e-11; 3; Confidence right
4517690888010701000; 9.545484566618444e-12; 4; Median
4517690888010701000; 1.0598698188825123e-11; 4; Standard error +1
4517690888010701000; 8.497534359086543e-12; 4; Standard error -1
2947051702551809500; 9.545484566618444e-12; 4; Confidence left
6925406480633823000; 9.545484566618444e-12; 4; Confidence right
1855232178426385700; 7.305271542664539e-12; 5; Median
1855232178426385700; 8.20618709130554e-12; 5; Standard error +1
1922467462429199600; 6.3537526380845586e-12; 5; Standard error -1
1395444057029659100; 6.3537526380845586e-12; 5; Confidence left
2555905756529038000; 6.3537526380845586e-12; 5; Confidence right
1299543947611151600; 3.990341831649422e-12; 6; Median
1254094436449403400; 4.430621457583923e-12; 6; Standard error +1
1299543947611151600; 3.5111917342151704e-12; 6; Standard error -1
910298177991519000; 4.482446879289354e-12; 6; Confidence left
1727733717981801200; 4.482446879289354e-12; 6; Confidence right
1049606695562531000; 3.018547260049943e-12; 7; Median
1049606695562531000; 3.351602650938875e-12; 7; Standard error +1
1049606695562531000; 2.6560877829467057e-12; 7; Standard error -1
761868512297500200; 3.3908066818940874e-12; 7; Confidence left
1395444057029659100; 2.6560877829467057e-12; 7; Confidence right
847739099085355900; 2.8813496284414888e-12; 8; Median
847739099085355900; 3.2366892850406313e-12; 8; Standard error +1
847739099085355900; 2.5353644939701373e-12; 8; Standard error -1
615340707111657300; 3.2366892850406313e-12; 8; Confidence left
1210234450650486500; 2.5353644939701373e-12; 8; Confidence right
684696070591363800; 2.5353644939701373e-12; 9; Median
684696070591363800; 2.8151072774477556e-12; 9; Standard error +1
709510072470562000; 2.2309243744089973e-12; 9; Standard error -1
496994139693256900; 2.848035868435828e-12; 9; Confidence left
977473816824916700; 2.2051307399030683e-12; 9; Confidence right
573052203431129300; 2.2051307399030683e-12; 10; Median
573052203431129300; 2.5060509655301055e-12; 10; Standard error +1
573052203431129300; 1.9403442495579275e-12; 10; Standard error -1
401408800091979400; 2.477076355991734e-12; 10; Confidence left
789479312925469300; 1.9403442495579275e-12; 10; Confidence right
496994139693256900; 1.555676143930485e-12; 11; Median
496994139693256900; 1.7679694142400445e-12; 11; Standard error +1
462838852609664830; 1.3848863713938858e-12; 11; Standard error -1
360748637970284800; 1.3848863713938858e-12; 11; Confidence left
660749899505762600; 1.3848863713938858e-12; 11; Confidence right
401408800091979400; 1.7073526474707027e-12; 12; Median
387370156940479550; 1.9179102616725084e-12; 12; Standard error +1
401408800091979400; 1.5023380843318703e-12; 12; Standard error -1
291366972640445100; 1.895735652406395e-12; 12; Confidence left
533669923120630140; 1.8738174228604023e-12; 12; Confidence right
348132020211297000; 1.3066570504423556e-12; 13; Median
348132020211297000; 1.4849682622544757e-12; 13; Standard error +1
348132020211297000; 1.149756995397745e-12; 13; Standard error -1
