4.1183060200794616e+23; 1.3057308301388785e-12; 0; Median
4.1183060200794616e+23; 1.8118827123761694e-12; 0; Standard error +1
4.1183060200794616e+23; 7.803266201953222e-13; 0; Standard error -1
2.9893175167124807e+23; 7.803266201953222e-13; 0; Confidence left
5.673684504975263e+23; 7.803266201953222e-13; 0; Confidence right
1.3181816535379928e+23; 4.158171898098133e-12; 1; Median
1.3181816535379928e+23; 4.9558933426955114e-12; 1; Standard error +1
1.3181816535379928e+23; 3.29061007268612e-12; 1; Standard error -1
9.568165862171929e+22; 4.898246653111167e-12; 1; Confidence left
1.8818394138577575e+23; 4.898246653111167e-12; 1; Confidence right
4.219217472553511e+22; 7.821547424778908e-12; 2; Median
4.219217472553511e+22; 9.883680528215463e-12; 2; Standard error +1
4.219217472553511e+22; 5.770040504022621e-12; 2; Standard error -1
2.9554567853403875e+22; 5.770040504022621e-12; 2; Confidence left
5.812707623093502e+22; 5.770040504022621e-12; 2; Confidence right
730007209227615400; 1.8722236353921656e-13; 3; Median
756463327554622800; 2.4503472933216804e-13; 3; Standard error +1
756463327554622800; 1.2725498284635888e-13; 3; Standard error -1
529883725791799740; 1.2725498284635888e-13; 3; Confidence left
1042160111269718000; 1.2577475960769347e-13; 3; Confidence right
321906958619969200; 6.160757952942411e-14; 4; Median
321906958619969200; 8.158031273840984e-14; 4; Standard error +1
321906958619969200; 4.187465283537229e-14; 4; Standard error -1
242127728025797700; 4.2367468996828686e-14; 4; Confidence left
443482954948215000; 4.2367468996828686e-14; 4; Confidence right
858062380907912.8; 1.5616998226389676e-13; 5; Median
873472481001464.4; 2.1544346900318868e-13; 5; Standard error +1
873472481001464.4; 1.1058575491227886e-13; 5; Standard error -1
590447379877126.8; 2.1544346900318868e-13; 5; Confidence left
1246971490808504.2; 2.1544346900318868e-13; 5; Confidence right

