7.855755151259238e+24; 5.499782673155219e-12; 0; Median
4.882718759838298e+24; 5.499782673155219e-12; 0; Confidence left
1.190963328412359e+25; 5.499782673155219e-12; 0; Confidence right
7365523760771373000; 7.812401466050789e-12; 1; Median
4858399066118762000; 7.812401466050789e-12; 1; Confidence left
11166423246048434000; 7.812401466050789e-12; 1; Confidence right
241432852271821820; 3.663152622125103e-14; 2; Median
150061794739098980; 3.663152622125103e-14; 2; Confidence left
377063682521528260; 3.6276100483390094e-14; 2; Confidence right
1370325143878885.8; 6.501418610174487e-13; 3; Median
877415469487932.2; 6.501418610174487e-13; 3; Confidence left
2140138925340116.2; 6.565118166518011e-13; 3; Confidence right

