544453792474579.44; 6.026321119790024e-13; 0; Median
517582007869343.44; 7.236040333787179e-13; 0; Standard error +1
544453792474579.44; 4.936065918613069e-13; 0; Standard error -1
366861847123364.9; 4.887056780087383e-13; 0; Confidence left
816236248285180.2; 4.919675172082589e-13; 0; Confidence right
680269805703637.8; 6.952911718414816e-13; 1; Median
673418159775064.4; 8.129414136816516e-13; 1; Standard error +1
849965626006125.5; 5.771297793520647e-13; 1; Standard error -1
453760141624935.44; 8.102419528406727e-13; 1; Confidence left
999409106958709.1; 5.79052586772813e-13; 1; Confidence right
1340411264677766.8; 8.238294943810978e-13; 2; Median
1726423545039287.8; 9.826457982104091e-13; 2; Standard error +1
1326910704595221.5; 6.906812577311703e-13; 2; Standard error -1
959749329863068.6; 6.906812577311703e-13; 2; Confidence left
1949412764133756.2; 6.952911718414816e-13; 2; Confidence right
1483207051329935.2; 3.7452915108048795e-13; 3; Median
1453479928912111.5; 5.069173159864297e-13; 3; Standard error +1
1483207051329935.2; 2.767159072798888e-13; 3; Standard error -1
999409106958709.1; 2.767159072798888e-13; 3; Confidence left
2157086286805314.2; 5.086061984730995e-13; 3; Confidence right
313965678362069250; 1.3670848332551363e-13; 4; Median
313965678362069250; 1.7897886342517184e-13; 4; Standard error +1
320387023418173300; 9.325571088617397e-14; 4; Standard error -1
222538702941786080; 9.325571088617397e-14; 4; Confidence left
438492759415377100; 9.325571088617397e-14; 4; Confidence right
241310668341616540; 2.721519909468306e-13; 5; Median
241310668341616540; 3.5630161957528536e-13; 5; Standard error +1
234092450948592480; 1.8626703848545307e-13; 5; Standard error -1
169318155431154020; 3.5748869988660167e-13; 5; Confidence left
340449848409958900; 3.586797351607602e-13; 5; Confidence right
425376322896103300; 2.0376899486309513e-13; 6; Median
438492759415377100; 2.6677454255013346e-13; 6; Standard error +1
425376322896103300; 1.38079444478295e-13; 6; Standard error -1
310803430612980300; 2.650057760566419e-13; 6; Confidence left
606242399188517500; 1.38079444478295e-13; 6; Confidence right
618641498520453100; 2.33541198454362e-13; 7; Median
618641498520453100; 3.098474120571849e-13; 7; Standard error +1
624935823143354000; 1.5878115415271667e-13; 7; Standard error -1
442954173302342100; 3.0677100364009415e-13; 7; Confidence left
872801877508517500; 1.5931016095916252e-13; 7; Confidence right
918115941171586600; 3.7954538417260146e-13; 8; Median
918115941171586600; 5.01884242812393e-13; 8; Standard error +1
908868719999135900; 2.580472077351201e-13; 8; Standard error -1
657381195231796600; 5.01884242812393e-13; 8; Confidence left
1256565226058213400; 2.5890693652349335e-13; 8; Confidence right
1390428783209000000; 6.31357839800059e-13; 9; Median
1404575603536249900; 8.404356538420551e-13; 9; Standard error +1
1390428783209000000; 4.3644913535073494e-13; 9; Standard error -1
985535169202227800; 8.404356538420551e-13; 9; Confidence left
1922350742021949000; 8.376448953707438e-13; 9; Confidence right
4.1558004575420665e+22; 9.528082661837373e-12; 10; Median
4.198083358398817e+22; 1.174925693724164e-11; 10; Standard error +1
4.1558004575420665e+22; 7.30203243249173e-12; 10; Standard error -1
2.8865914531725493e+22; 7.30203243249173e-12; 10; Confidence left
5.745642056411869e+22; 7.326360413216452e-12; 10; Confidence right
1.3311818292303766e+23; 2.6564954387179064e-12; 11; Median
1.291362786421128e+23; 3.4778861029698115e-12; 11; Standard error +1
1.3045016666984906e+23; 1.867195294695529e-12; 11; Standard error -1
9.153172442818425e+22; 1.867195294695529e-12; 11; Confidence left
1.89718802498065e+23; 1.860995068583707e-12; 11; Confidence right
1159373619843853.8; 1.054905290623561e-12; 12; Median
1179100163860671.8; 1.1623725935978716e-12; 12; Standard error +1
1130400877992282.5; 9.494460112100368e-13; 12; Standard error -1
766840287614874; 9.389775330435795e-13; 12; Confidence left
1652328554783444.2; 9.468180005205737e-13; 12; Confidence right
827327967658823.5; 1.0607694584213942e-12; 13; Median
820378108965964.2; 1.1753316599111308e-12; 13; Standard error +1
698883603432584.6; 9.626958859697144e-13; 13; Standard error -1
570791407124341.4; 1.1753316599111308e-12; 13; Confidence left
1240316599419726.5; 1.1884352043380609e-12; 13; Confidence right

