6.793436999675485e+24; 4.367610510548871e-12; 0; Median
4.235119524940001e+24; 4.306717067640558e-12; 0; Confidence left
1.0438947572091178e+25; 4.306717067640558e-12; 0; Confidence right
1.1672507969054645e+24; 2.1645411852715914e-12; 1; Median
7.596210917658535e+23; 2.1343630444392803e-12; 1; Confidence left
1.8723544176030655e+24; 2.1645411852715914e-12; 1; Confidence right
6677699407657209000; 7.446483293967144e-12; 2; Median
4345699594274585000; 7.446483293967144e-12; 2; Confidence left
10261102593877983000; 7.446483293967144e-12; 2; Confidence right
224257134555799580; 1.8289217384935555e-14; 3; Median
145941600416275970; 1.8289217384935555e-14; 3; Confidence left
359724609036664200; 1.8034228206761944e-14; 3; Confidence right

