7358775036090909000; 7.888737676806563e-12; 0; Median
4540778018672368600; 7.834515677932486e-12; 0; Confidence left
11677892307691655000; 7.888737676806563e-12; 0; Confidence right
4.2220384349241126e+23; 1.4359965642289282e-12; 1; Median
2.6604998759812155e+23; 1.4459349710545235e-12; 1; Confidence left
6.842226356050729e+23; 1.4459349710545235e-12; 1; Confidence right
1.339428487286447e+24; 2.0984481557355992e-12; 2; Median
8.265026995423352e+23; 2.112971332178804e-12; 2; Confidence left
2.1706749095289118e+24; 2.112971332178804e-12; 2; Confidence right
7.810701266081505e+24; 1.0456029616211462e-12; 3; Median
4.8196419166904935e+24; 1.0456029616211462e-12; 3; Confidence left
1.1885469350215214e+25; 1.0456029616211462e-12; 3; Confidence right

