1.4075384195965646e+24; 1.4277130243821382e-12; 0; Median
1.4503233383605584e+24; 2.0280560137813257e-12; 0; Standard error +1
1.494408789492376e+24; 8.110445596129439e-13; 0; Standard error -1
1.012534673621382e+24; 2.0280560137813257e-12; 0; Confidence left
2.0161144825578297e+24; 2.0083783377607354e-12; 0; Confidence right
4.3780602219902595e+23; 2.0280560137813257e-12; 1; Median
4.3780602219902595e+23; 2.6132129201637492e-12; 1; Standard error +1
4.511140035893646e+23; 1.4277130243821382e-12; 1; Standard error -1
3.1494257749911034e+23; 1.4417014616282323e-12; 1; Confidence left
6.270998003446985e+23; 2.587857625799888e-12; 1; Confidence right
1.403161893984715e+23; 4.213677048208749e-12; 2; Median
1.4458137795823208e+23; 5.071251815063622e-12; 2; Standard error +1
1.403161893984715e+23; 3.4671521451233327e-12; 2; Standard error -1
1.0093863517920853e+23; 5.0220468377071855e-12; 2; Confidence left
2.009845682682467e+23; 5.0220468377071855e-12; 2; Confidence right
4.3644473127972e+22; 6.044142408085988e-12; 3; Median
4.3644473127972e+22; 7.864370340565619e-12; 3; Standard error +1
4.3644473127972e+22; 4.254961785377609e-12; 3; Standard error -1
3.047013116672474e+22; 7.788064493677733e-12; 3; Confidence left
6.2514992935063995e+22; 7.712499021672657e-12; 3; Confidence right
1301176605723956000; 5.654201398934039e-13; 4; Median
1301176605723956000; 6.294335160659578e-13; 4; Standard error +1
1262791554679794700; 5.128933878890114e-13; 4; Standard error -1
936021647052524300; 4.981083800311905e-13; 4; Confidence left
1808783551763637500; 5.07916922815362e-13; 4; Confidence right
782093050684779400; 5.654201398934039e-13; 5; Median
782093050684779400; 6.172783282885857e-13; 5; Standard error +1
782093050684779400; 5.128933878890114e-13; 5; Standard error -1
546013644593088960; 6.172783282885857e-13; 5; Confidence left
1055125704077948800; 6.172783282885857e-13; 5; Confidence right
529906098909962400; 4.607321404540805e-13; 6; Median
529906098909962400; 5.07916922815362e-13; 6; Standard error +1
529906098909962400; 4.1793075936665257e-13; 6; Standard error -1
369950813531202900; 5.07916922815362e-13; 6; Confidence left
736629779133085300; 4.1387569085475147e-13; 6; Confidence right
392783415162015550; 4.2616047783437496e-13; 7; Median
392783415162015550; 4.607321404540805e-13; 7; Standard error +1
392783415162015550; 3.865707565741828e-13; 7; Standard error -1
282554864249429020; 4.607321404540805e-13; 7; Confidence left
546013644593088960; 3.865707565741828e-13; 7; Confidence right
318508552682114050; 3.7910556761384845e-13; 8; Median
318508552682114050; 4.098599675699412e-13; 8; Standard error +1
328190251144062500; 3.438871826845631e-13; 8; Standard error -1
229124085670101920; 4.098599675699412e-13; 8; Confidence left
429701504967105000; 3.438871826845631e-13; 8; Confidence right
243265151943736100; 3.0591655577555916e-13; 9; Median
243265151943736100; 3.405505388628344e-13; 9; Standard error +1
243265151943736100; 2.7749732921194673e-13; 9; Standard error -1
174996574017076260; 2.7749732921194673e-13; 9; Confidence left
338166244011353500; 2.7749732921194673e-13; 9; Confidence right
155242717343478100; 2.1120058750192995e-13; 10; Median
155242717343478100; 2.2833393476422033e-13; 10; Standard error +1
155242717343478100; 1.9158034389867438e-13; 10; Standard error -1
108381786309225360; 2.2833393476422033e-13; 10; Confidence left
215805043240645630; 2.2833393476422033e-13; 10; Confidence right
847646418932482.8; 2.1326988722404148e-13; 11; Median
847646418932482.8; 2.2833393476422033e-13; 11; Standard error +1
847646418932482.8; 2.0312222847172448e-13; 11; Standard error -1
647401249227909.9; 2.1120058750192995e-13; 11; Confidence left
1143564085887472; 2.1120058750192995e-13; 11; Confidence right
524978466341608.44; 5.936676176534453e-13; 12; Median
524978466341608.44; 6.233262938188963e-13; 12; Standard error +1
524978466341608.44; 5.437929893868922e-13; 12; Standard error -1
400959300170630.75; 5.879074221930034e-13; 12; Confidence left
628302742623696.4; 5.936676176534453e-13; 12; Confidence right
729779809113977.6; 5.879074221930034e-13; 13; Median
729779809113977.6; 6.233262938188963e-13; 13; Standard error +1
729779809113977.6; 5.437929893868922e-13; 13; Standard error -1
574321695760150.1; 5.936676176534453e-13; 13; Confidence left
955505171703680.6; 5.879074221930034e-13; 13; Confidence right

