7.629541750668472e+24; 2.060745642756784e-12; 0; Median
4.80295997190399e+24; 2.060745642756784e-12; 0; Confidence left
1.2119590349639892e+25; 2.060745642756784e-12; 0; Confidence right
1.3332840888337493e+24; 2.7609396299880574e-12; 1; Median
8.393308955002326e+23; 2.7288245260491145e-12; 1; Confidence left
2.1179328332454759e+24; 2.7288245260491145e-12; 1; Confidence right
7125475527204922000; 7.91359797845589e-12; 2; Median
4648203098549499000; 7.91359797845589e-12; 2; Confidence left
10923017005138975000; 7.91359797845589e-12; 2; Confidence right
549869638296703.06; 2.567750636399812e-13; 3; Median
358699675098267.06; 2.567750636399812e-13; 3; Confidence left
873472481001464.4; 2.567750636399812e-13; 3; Confidence right
680807166574557.2; 2.659480118242816e-13; 4; Median
444114918240119.7; 2.659480118242816e-13; 4; Confidence left
1081467830654401.2; 2.659480118242816e-13; 4; Confidence right

