552438516832316.94; 1.3909762029311064e-12; 0; Median
354309433873480.4; 1.3909762029311064e-12; 0; Confidence left
913914041198352.5; 1.377397545370557e-12; 0; Confidence right
1383395956830113; 1.1320129559629367e-12; 1; Median
861360962205903.9; 1.1320129559629367e-12; 1; Confidence left
2156988037907996.8; 1.143172563684611e-12; 1; Confidence right
700107304837862; 9.675759645792224e-13; 2; Median
449017610593371.6; 9.675759645792224e-13; 2; Confidence left
1124413175609419.8; 9.675759645792224e-13; 2; Confidence right
861360962205903.9; 7.571382509063109e-13; 3; Median
586143718585609.1; 7.571382509063109e-13; 3; Confidence left
1193015511947734; 7.571382509063109e-13; 3; Confidence right
7642412105830516000; 7.667053496294697e-12; 4; Median
4758489724182869000; 7.667053496294697e-12; 4; Confidence left
11916032724869431000; 7.742636826811372e-12; 4; Confidence right
1.4747699500722647e+24; 1.0673061827082266e-12; 5; Median
9.182542835656188e+23; 1.0568871797542441e-12; 5; Confidence left
2.299458174116015e+24; 1.0568871797542441e-12; 5; Confidence right
8.716240765720467e+24; 1.29866439114259e-12; 6; Median
5.42710096535384e+24; 1.29866439114259e-12; 6; Confidence left
1.3193814396641354e+25; 1.29866439114259e-12; 6; Confidence right

