1.2739900955708357e+24; 3.2067167925724974e-12; 0; Median
1.2739900955708357e+24; 4.122413153316141e-12; 0; Standard error +1
1.2739900955708357e+24; 2.2622753038060693e-12; 0; Standard error -1
9.069108039601116e+23; 2.2622753038060693e-12; 0; Confidence left
1.7152101703544448e+24; 2.2622753038060693e-12; 0; Confidence right
3.877581061744276e+23; 3.8986037025491114e-12; 1; Median
3.877581061744276e+23; 4.674088914959423e-12; 1; Standard error +1
3.877581061744276e+23; 3.075238392155435e-12; 1; Standard error -1
2.88011344196634e+23; 3.075238392155435e-12; 1; Confidence left
5.4470625400692955e+23; 3.075238392155435e-12; 1; Confidence right
1.2314191527411767e+23; 4.674088914959423e-12; 2; Median
1.2314191527411767e+23; 5.449587578346202e-12; 2; Standard error +1
1.2848608272014879e+23; 3.791297624775897e-12; 2; Standard error -1
9.146493130718108e+22; 3.791297624775897e-12; 2; Confidence left
1.8049183678196155e+23; 3.791297624775897e-12; 2; Confidence right
3.9106677735208505e+22; 8.168103123052688e-12; 3; Median
3.9106677735208505e+22; 8.881469904148033e-12; 3; Standard error +1
3.9106677735208505e+22; 7.512034533570046e-12; 3; Standard error -1
2.90468893937588e+22; 8.168103123052688e-12; 3; Confidence left
5.4935413590604254e+22; 8.168103123052688e-12; 3; Confidence right
703847341835823000; 8.69749002617787e-14; 4; Median
703847341835823000; 1.0598698188825037e-13; 4; Standard error +1
679365238099863900; 6.656291352986228e-14; 4; Standard error -1
493999986743529300; 1.0476157527896705e-13; 4; Confidence left
967954311343943700; 6.656291352986228e-14; 4; Confidence right
413857822611859700; 6.503262930552273e-14; 5; Median
399462499161895740; 7.924828983539186e-14; 5; Standard error +1
428771906490302000; 5.094138014816406e-14; 5; Standard error -1
290468893937590340; 7.924828983539186e-14; 5; Confidence left
569151064257347100; 5.094138014816406e-14; 5; Confidence right
280365439437211300; 6.428073117284346e-14; 6; Median
261200599715006050; 7.833203223083892e-14; 6; Standard error +1
280365439437211300; 4.919479916408241e-14; 6; Standard error -1
203867545170111070; 4.919479916408241e-14; 6; Confidence left
399462499161895740; 4.919479916408241e-14; 6; Confidence right
203867545170111070; 8.111308307896889e-14; 7; Median
203867545170111070; 9.884381403503371e-14; 7; Standard error +1
196776367733492740; 6.20767959362478e-14; 7; Standard error -1
143085806573894990; 6.20767959362478e-14; 7; Confidence left
280365439437211300; 9.770099572992287e-14; 7; Confidence right
1160314303011019.5; 2.5950242113997534e-13; 8; Median
1160314303011019.5; 3.1622776601684054e-13; 8; Standard error +1
1160314303011019.5; 2.08056753821718e-13; 8; Standard error -1
732316209203610.9; 2.08056753821718e-13; 8; Confidence left
1712782973370281.2; 3.1992671377974105e-13; 8; Confidence right
874126760140862.9; 3.3128518914872544e-13; 9; Median
874126760140862.9; 3.853528593710551e-13; 9; Standard error +1
843721783453267.8; 2.782559402207137e-13; 9; Standard error -1
592171803553336.6; 2.782559402207137e-13; 9; Confidence left
1202128239814853.8; 3.853528593710551e-13; 9; Confidence right
682257532914779.8; 3.5111917342151563e-13; 10; Median
682257532914779.8; 4.2292428743895335e-13; 10; Standard error +1
658526393074298; 2.9150530628251935e-13; 10; Standard error -1
462191174297065.8; 4.1803449618514874e-13; 10; Confidence left
1007105646114707.2; 4.1803449618514874e-13; 10; Confidence right

